stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,stop_timezone,label,agency_id,attribute
12674,[LRTFeeder] WAH YUEN,22.42205,114.02833999999999,12674,0,Asia/Hong_Kong,FB,,0.7722629807063945
8325,"[CTB] SHEUNG YUET ROAD, WANG CHIU ROAD|[KMB+CTB] SHEUNG YUET ROAD, KOWLOON BAY/<BR>	SHEUNG YUET ROAD, WANG CHIU ROAD|[KMB+NWFB] SHEUNG YUET ROAD, KOWLOON BAY/<BR>	SHEUNG YUET ROAD, WANG CHIU ROAD|[KMB] SHEUNG YUET ROAD, KOWLOON BAY|[NWFB] SHEUNG YUET ROAD, WANG CHIU ROAD",22.32124,114.20895,8325,0,Asia/Hong_Kong,FB,,0.8857647589021651
1289,"[CTB] CHINA HONG KONG CITY, CANTON ROAD|[KMB] CHINA HONG KONG CITY",22.300520000000002,114.1681,1289,0,Asia/Hong_Kong,FB,,0.9120850856117191
6734,[KMB] MAPLE GARDEN,22.48691,114.05908000000001,6734,0,Asia/Hong_Kong,FB,,0.8771512012305632
9857,[KMB] LINGNAN UNIVERSITY|[LRTFeeder] LINGNAN UNIVERSITY|[LWB] LINGNAN UNIVERSITY,22.41067,113.98241000000002,9857,0,Asia/Hong_Kong,FB,,0.9690169409088222
10000036,[CTB] TSEUNG KWAN O TUNNEL BUS-BUS INTERCHANGE|[KMB+CTB] TSEUNG KWAN O TUNNEL INTERCHANGE/<BR>TSEUNG KWAN O TUNNEL BUS-BUS INTERCHANGE|[KMB] TSEUNG KWAN O TUNNEL INTERCHANGE|[NWFB] TSEUNG KWAN O TUNNEL BUS-BUS INTERCHANGE,22.31531,114.24051999999999,10000036,0,Asia/Hong_Kong,FB,,0.8923698729288745
10000018,[KMB] MA LIU SHUI PUBLIC PIER|[LWB] MA LIU SHUI PUBLIC PIER,22.41602,114.21394,10000018,0,Asia/Hong_Kong,FB,,0.9714073318362828
825,"[CTB] BLOCK 8 RICHLAND GARDENS, WANG CHIU ROAD|[KMB+CTB] BLOCK 8 RICHLAND GARDENS/<BR>BLOCK 8 RICHLAND GARDENS, WANG CHIU ROAD|[KMB+NWFB] BLOCK 8 RICHLAND GARDENS/<BR>BLOCK 8 RICHLAND GARDENS, WANG CHIU ROAD|[KMB] BLOCK 8 RICHLAND GARDENS",22.33137,114.20601,825,0,Asia/Hong_Kong,FB,,0.860670703853592
4255,[CTB] OI MAN ESTATE|[KMB+NWFB] HO MAN TIN (OI MAN ESTATE) BUS TERMINUS/<BR>OI MAN ESTATE|[KMB] HO MAN TIN (OI MAN ESTATE) BUS TERMINUS,22.3124,114.17826000000001,4255,0,Asia/Hong_Kong,FB,,0.9375476052270684
6672,[KMB] KWU TUNG MARKET SHOPPING CENTRE,22.50225,114.09806999999999,6672,0,Asia/Hong_Kong,FB,,0.6716009349926017
7079,"[KMB+NWFB] AMOY GARDENS/<BR>AMOY GARDEN, NGAU TAU KOK ROAD|[KMB] AMOY GARDENS",22.32454,114.21535,7079,0,Asia/Hong_Kong,FB,,0.9596275307340293
10199,[KMB] SHEK WU TONG|[LWB] SHEK WU TONG,22.42895,114.07182,10199,0,Asia/Hong_Kong,FB,,0.9554716204465465
1560,"[CTB] HING TSUI HOUSE HING WAH ESTATE, WAN TSUI ROAD|[KMB+CTB] HING TSUI HOUSE HING WAH ESTATE/<BR>HING TSUI HOUSE HING WAH ESTATE, WAN TSUI ROAD|[KMB+NWFB] HING TSUI HOUSE HING WAH ESTATE/<BR>HING TSUI HOUSE HING WAH ESTATE, WAN TSUI ROAD|[NWFB] HING TSUI HOUSE HING WAH ESTATE, WAN TSUI ROAD",22.26285,114.23454,1560,0,Asia/Hong_Kong,FB,,0.9293665980103599
9249,[KMB] WING LUNG STREET,22.337429999999998,114.15773999999999,9249,0,Asia/Hong_Kong,FB,,0.9372700927349974
10153,[KMB] PANG KAR TSUEN,22.44032,114.07508999999999,10153,0,Asia/Hong_Kong,FB,,0.9523967905259167
99,"[CTB] HONG MAN INDUSTRIAL CENTRE, HONG MAN STREET|[KMB+CTB] HONG MAN INDUSTRIAL CENTRE/<BR>HONG MAN INDUSTRIAL CENTRE, HONG MAN STREET|[NWFB] HONG MAN INDUSTRIAL CENTRE, HONG MAN STREET",22.26489,114.23454,99,0,Asia/Hong_Kong,FB,,0.9459598849526434
9641,[KMB] TSUEN KING GARDEN|[LWB] TSUEN KING GARDEN,22.37817,114.10955,9641,0,Asia/Hong_Kong,FB,,0.9275856631867734
12632,[LRTFeeder] WANG CHAU FUK HING TSUEN,22.45531,114.02395,12632,0,Asia/Hong_Kong,FB,,0.9533918155983495
6257,[KMB] TAI WO ESTATE|[LWB] TAI WO ESTATE,22.45214,114.16303,6257,0,Asia/Hong_Kong,FB,,0.9628756957463996
6052,[KMB] TSANG TAI UK|[LWB] TSANG TAI UK,22.3754,114.18898999999999,6052,0,Asia/Hong_Kong,FB,,0.9596403344988803
13200,[KMB] FAN LENG LAU ROAD|[LWB] FAN LENG LAU ROAD,22.500729999999997,114.14025,13200,0,Asia/Hong_Kong,FB,,0.9554884313992893
1703,"[CTB] KIN MING ESTATE, KING LING ROAD|[KMB] KIN MING ESTATE|[NWFB] KIN MING ESTATE, KING LING ROAD",22.30645,114.25193,1703,0,Asia/Hong_Kong,FB,,0.9513599582021175
6596,"[KMB+CTB] GLAMOUR GARDEN/<BR>GLAMOUR GARDEN, PAK WO ROAD|[KMB] GLAMOUR GARDEN|[LWB] GLAMOUR GARDEN",22.49536,114.13108000000001,6596,0,Asia/Hong_Kong,FB,,0.9276954616230748
7035,[KMB] MONG KOK STATION,22.31939,114.1703,7035,0,Asia/Hong_Kong,FB,,0.9188664036016753
9679,[KMB] TAI HO ROAD TSUEN WAN,22.37187,114.11596999999999,9679,0,Asia/Hong_Kong,FB,,0.9510805994988349
9846,"[CTB] KEI LUN WAI, TSING LUN ROAD|[KMB] KEI LUN WAI|[LRTFeeder] LR KEI LUN STOP|[LWB] KEI LUN WAI",22.41089,113.97646,9846,0,Asia/Hong_Kong,FB,,0.8849837695390403
