route_name,route_seq,route_name_seq_area,area,stop_u,stop_v,route_id_seq,route_id,agency_id,route_short_name,route_long_name,Weekday Frequency,Weekend Frequncy,ti_min_weekday,,ti_max_weekday
GMB 102B,1,GMB 102B-1-NT,NT,"Po Ning Road,  opposite to Tseung Kwan O Hospital","Po Ning Road,  Outside Hau Tak Estate",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,"Po Ning Road,  Outside Hau Tak Estate","Po Shun Road,  Outside Chung Ming Court",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,"Po Shun Road,  Outside Chung Ming Court",No.398 Kwun Tong Road,2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,No.398 Kwun Tong Road,No.368 Kwun Tong Road,2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,No.368 Kwun Tong Road,No.320 Kwun Tong Road,2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,No.320 Kwun Tong Road,Kwun Tong Road near Sheung Yee Road flyover,2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,Kwun Tong Road near Sheung Yee Road flyover,"Kwun Tong Road,  Near Lamp Post No.AB1799",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,"Kwun Tong Road,  Near Lamp Post No.AB1799","Kwun Tong Road,  Near Lamp Post No.CF1683",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,"Kwun Tong Road,  Near Lamp Post No.CF1683","Lung Cheung Road,  Outside Hung Ngok House,  Choi Hung Estate",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,"Lung Cheung Road,  Outside Hung Ngok House,  Choi Hung Estate","Prince Edward Road East,  Near Lamp Post No.KHM33",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,"Prince Edward Road East,  Near Lamp Post No.KHM33","Kwun Tong Road,  Outside St. Joseph^s Anglo-chinese Primary School",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,"Kwun Tong Road,  Outside St. Joseph^s Anglo-chinese Primary School","Kwun Tong Road,  Opposite to Telford Gardens",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,"Kwun Tong Road,  Opposite to Telford Gardens","Kwun Tong Road,  Near Lamp Post No.AB1737",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,"Kwun Tong Road,  Near Lamp Post No.AB1737",No.275 Kwun Tong Road,2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,No.275 Kwun Tong Road,No.315 Kwun Tong Road,2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,No.315 Kwun Tong Road,Kwun Tong Road outside Ngau Tau Kok Station,2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,Kwun Tong Road outside Ngau Tau Kok Station,No.371 Kwun Tong Road,2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,No.371 Kwun Tong Road,"Kwun Tong Road,  Near Lamp Post No.AA0643",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,"Kwun Tong Road,  Near Lamp Post No.AA0643","Tseung Kwan O Road,  Outside Kwun Tong Police Station",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,"Tseung Kwan O Road,  Outside Kwun Tong Police Station","Po Shun Road,  Outside Tseung Kwan O Swimming Pool",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,"Po Shun Road,  Outside Tseung Kwan O Swimming Pool","Chung Wa Road,  Opposite Block 6,  East Point City",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102B,1,GMB 102B-1-NT,NT,"Chung Wa Road,  Opposite Block 6,  East Point City","Ngan O Road,  Outside Yuk Ming Court",2339-1,2339,GMB,102B,煜明苑 - 彩虹(循環線),12-15min,12-20min,12,15min,15
GMB 102S,1,GMB 102S-1-NT,NT,Hang Hau Station Public Transport Interchange,"Po Ning Road,  Outside Hau Tak Estate",2340-1,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,1,GMB 102S-1-NT,NT,"Po Ning Road,  Outside Hau Tak Estate","Po Shun Road,  Outside Chung Ming Court",2340-1,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,1,GMB 102S-1-NT,NT,"Po Shun Road,  Outside Chung Ming Court",No.398 Kwun Tong Road,2340-1,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,1,GMB 102S-1-NT,NT,No.398 Kwun Tong Road,No.368 Kwun Tong Road,2340-1,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,1,GMB 102S-1-NT,NT,No.368 Kwun Tong Road,No.320 Kwun Tong Road,2340-1,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,1,GMB 102S-1-NT,NT,No.320 Kwun Tong Road,Kwun Tong Road near Sheung Yee Road flyover,2340-1,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,1,GMB 102S-1-NT,NT,Kwun Tong Road near Sheung Yee Road flyover,"Kwun Tong Road,  Near Lamp Post No.AB1799",2340-1,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,1,GMB 102S-1-NT,NT,"Kwun Tong Road,  Near Lamp Post No.AB1799","Kwun Tong Road,  Near Lamp Post No.CF1683",2340-1,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,1,GMB 102S-1-NT,NT,"Kwun Tong Road,  Near Lamp Post No.CF1683","Lung Cheung Road,  Outside Hung Ngok House,  Choi Hung Estate",2340-1,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,1,GMB 102S-1-NT,NT,"Lung Cheung Road,  Outside Hung Ngok House,  Choi Hung Estate",No.222 Choi Hung Road,2340-1,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,1,GMB 102S-1-NT,NT,No.222 Choi Hung Road,Tai Yau Street No.31,2340-1,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,1,GMB 102S-1-NT,NT,Tai Yau Street No.31,"Hong Keung Street,  Opposite Hong King Building",2340-1,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,2,GMB 102S-2-NT,NT,"Hong Keung Street,  Opposite Hong King Building","Prince Edward Road East,  Near Lamp Post No.khm33",2340-2,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,2,GMB 102S-2-NT,NT,"Prince Edward Road East,  Near Lamp Post No.khm33","Kwun Tong Road,  Outside St. Joseph^s Anglo-chinese Primary School",2340-2,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,2,GMB 102S-2-NT,NT,"Kwun Tong Road,  Outside St. Joseph^s Anglo-chinese Primary School","Kwun Tong Road,  Opposite to Telford Gardens",2340-2,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,2,GMB 102S-2-NT,NT,"Kwun Tong Road,  Opposite to Telford Gardens","Kwun Tong Road,  Near Lamp Post No.AB1737",2340-2,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,2,GMB 102S-2-NT,NT,"Kwun Tong Road,  Near Lamp Post No.AB1737",No.275 Kwun Tong Road,2340-2,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,2,GMB 102S-2-NT,NT,No.275 Kwun Tong Road,No.315 Kwun Tong Road,2340-2,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,2,GMB 102S-2-NT,NT,No.315 Kwun Tong Road,Kwun Tong Road outside Ngau Tau Kok Station,2340-2,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,2,GMB 102S-2-NT,NT,Kwun Tong Road outside Ngau Tau Kok Station,No.371 Kwun Tong Road,2340-2,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,2,GMB 102S-2-NT,NT,No.371 Kwun Tong Road,"Kwun Tong Road,  Near Lamp Post No.AA0643",2340-2,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,2,GMB 102S-2-NT,NT,"Kwun Tong Road,  Near Lamp Post No.AA0643","Tseung Kwan O Road,  Outside Kwun Tong Police Station",2340-2,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,2,GMB 102S-2-NT,NT,"Tseung Kwan O Road,  Outside Kwun Tong Police Station","Po Shun Road,  Outside Tseung Kwan O Swimming Pool",2340-2,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,2,GMB 102S-2-NT,NT,"Po Shun Road,  Outside Tseung Kwan O Swimming Pool","Chung Wa Road,  Opposite Block 6,  East Point City",2340-2,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 102S,2,GMB 102S-2-NT,NT,"Chung Wa Road,  Opposite Block 6,  East Point City",Hang Hau Station Public Transport Interchange,2340-2,2340,GMB,102S,坑口站公共運輸交匯處 - 新蒲崗,6-20min,6-20min,6,20min,20
GMB 103,1,GMB 103-1-NT,NT,Clear Water Bay Second Beach GMB Stand,Clear Water Bay Apartments,2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,Clear Water Bay Apartments,"Tai Au Mun Road,  Near Tai Wan Tau Road",2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,"Tai Au Mun Road,  Near Tai Wan Tau Road","Clear Water Bay Road,  Near Sheung Sze Wan Road",2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,"Clear Water Bay Road,  Near Sheung Sze Wan Road","Clear Water Bay Road,  Near Ha Yeung Road",2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,"Clear Water Bay Road,  Near Ha Yeung Road","Clear Water Bay Road,  Opposite Sheung Yeung",2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,"Clear Water Bay Road,  Opposite Sheung Yeung","Clear Water Bay Road,  Near High Junk Peak Country Trail",2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,"Clear Water Bay Road,  Near High Junk Peak Country Trail","Clear Water Bay Road,  Outside Wat Sum Village",2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,"Clear Water Bay Road,  Outside Wat Sum Village","Clear Water Bay Road,  Opposite Silverstand Mart",2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,"Clear Water Bay Road,  Opposite Silverstand Mart","Clear Water Bay Road,  Opposite Sussex Lodge",2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,"Clear Water Bay Road,  Opposite Sussex Lodge","Hang Hau Road,  Opposite Tseung Kwan O Hospital",2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,"Hang Hau Road,  Opposite Tseung Kwan O Hospital","Po Ning Road,  opposite to Tseung Kwan O Hospital",2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,"Po Ning Road,  opposite to Tseung Kwan O Hospital","Po Ning Road,  Outside Hau Tak Estate",2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,"Po Ning Road,  Outside Hau Tak Estate","Po Shun Road,  Outside Chung Ming Court",2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,"Po Shun Road,  Outside Chung Ming Court","Kwun Tong Road,  Outside New City Centre",2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,"Kwun Tong Road,  Outside New City Centre",Hoi Yuen Raod No. 62,2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,Hoi Yuen Raod No. 62,No.54 Hoi Yuen Road,2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,1,GMB 103-1-NT,NT,No.54 Hoi Yuen Road,Kwun Tong Ferry Pier Light Bus Terminus,2341-1,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,2,GMB 103-2-NT,NT,Kwun Tong Ferry Pier Light Bus Terminus,No.57 King Yip Street,2341-2,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,2,GMB 103-2-NT,NT,No.57 King Yip Street,"Kwun Tong Road,  Outside New City Centre",2341-2,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,2,GMB 103-2-NT,NT,"Kwun Tong Road,  Outside New City Centre","Tseung Kwan O Road,  Outside Kwun Tong Recreation Ground",2341-2,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,2,GMB 103-2-NT,NT,"Tseung Kwan O Road,  Outside Kwun Tong Recreation Ground","Po Shun Road,  Outside Tseung Kwan O Swimming Pool",2341-2,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,2,GMB 103-2-NT,NT,"Po Shun Road,  Outside Tseung Kwan O Swimming Pool","Po Ning Road,  Opposite Hau Tak Estate",2341-2,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,2,GMB 103-2-NT,NT,"Po Ning Road,  Opposite Hau Tak Estate","Po Ning Road,  Outside Tseung Kwan O Hospital",2341-2,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,2,GMB 103-2-NT,NT,"Po Ning Road,  Outside Tseung Kwan O Hospital","Hang Hau Road,  Outside Tseung Kwan O Hospital",2341-2,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,2,GMB 103-2-NT,NT,"Hang Hau Road,  Outside Tseung Kwan O Hospital",Clear Water Bay Road No. 328,2341-2,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,2,GMB 103-2-NT,NT,Clear Water Bay Road No. 328,"Clear Water Bay Road,  Outside Golden Cove Lookout Phase I",2341-2,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,2,GMB 103-2-NT,NT,"Clear Water Bay Road,  Outside Golden Cove Lookout Phase I","Clear Water Bay Road Southbound,  Near Mang Kung Uk Road",2341-2,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103,2,GMB 103-2-NT,NT,"Clear Water Bay Road Southbound,  Near Mang Kung Uk Road",Clear Water Bay Second Beach GMB Stand,2341-2,2341,GMB,103,清水灣 - 觀塘碼頭,10-20min,10-20min,10,20min,20
GMB 103M,1,GMB 103M-1-NT,NT,Tseung Kwan O Station Public Transport Interchange,"Tong Yin Street,  Outside Pkl Wong Wing Shu Primary School",2438-1,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 103M,1,GMB 103M-1-NT,NT,"Tong Yin Street,  Outside Pkl Wong Wing Shu Primary School","Tong Ming Street,  Outside Sheung Ming House,  Sheung Tak Estate",2438-1,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 103M,1,GMB 103M-1-NT,NT,"Tong Ming Street,  Outside Sheung Ming House,  Sheung Tak Estate","Chiu Shun Road,  Outside Yuk Ming Court",2438-1,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 103M,1,GMB 103M-1-NT,NT,"Chiu Shun Road,  Outside Yuk Ming Court","Hang Hau Road,  Outside Tseung Kwan O Hospital",2438-1,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 103M,1,GMB 103M-1-NT,NT,"Hang Hau Road,  Outside Tseung Kwan O Hospital",Clear Water Bay Second Beach GMB Stand,2438-1,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 103M,2,GMB 103M-2-NT,NT,Clear Water Bay Second Beach GMB Stand,Clear Water Bay Apartments,2438-2,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 103M,2,GMB 103M-2-NT,NT,Clear Water Bay Apartments,"Clear Water Bay Road,  Near Sheung Sze Wan Road",2438-2,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 103M,2,GMB 103M-2-NT,NT,"Clear Water Bay Road,  Near Sheung Sze Wan Road","Clear Water Bay Road,  Near Ha Yeung Road",2438-2,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 103M,2,GMB 103M-2-NT,NT,"Clear Water Bay Road,  Near Ha Yeung Road","Clear Water Bay Road,  Near High Junk Peak Country Trail",2438-2,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 103M,2,GMB 103M-2-NT,NT,"Clear Water Bay Road,  Near High Junk Peak Country Trail","Clear Water Bay Road,  Outside Wat Sum Village",2438-2,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 103M,2,GMB 103M-2-NT,NT,"Clear Water Bay Road,  Outside Wat Sum Village","Clear Water Bay Road,  Opposite Silverstand Mart",2438-2,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 103M,2,GMB 103M-2-NT,NT,"Clear Water Bay Road,  Opposite Silverstand Mart","Chiu Shun Road,  outside Tin Ha Wan Village",2438-2,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 103M,2,GMB 103M-2-NT,NT,"Chiu Shun Road,  outside Tin Ha Wan Village",Po Yap Road outside Bauhinia Garden,2438-2,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 103M,2,GMB 103M-2-NT,NT,Po Yap Road outside Bauhinia Garden,Tseung Kwan O Station Public Transport Interchange,2438-2,2438,GMB,103M,將軍澳站公共運輸交匯處 - 清水灣,7-20min,7-20min,7,20min,20
GMB 104,1,GMB 104-1-NT,NT,Hong Kong University of Science and Technology (South Station),"TVB City,  Outside Shaw House",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"TVB City,  Outside Shaw House","Clear Water Bay Road,  Outside Tai Po Tsai Tsuen",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Clear Water Bay Road,  Outside Tai Po Tsai Tsuen","Clear Water Bay Road,  Opposite Las Pinadas",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Clear Water Bay Road,  Opposite Las Pinadas","Clear Water Bay Road,  Opposite Pik Uk Correctional Institute",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Clear Water Bay Road,  Opposite Pik Uk Correctional Institute","Clear Water Bay Road,  Opposite Gold Villa",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Clear Water Bay Road,  Opposite Gold Villa",No.75b Clear Water Bay Road,2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,No.75b Clear Water Bay Road,No.206 Clear Water Bay Road,2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,No.206 Clear Water Bay Road,"Clear Water Bay Road,  Near Lung Wo Tsuen",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Clear Water Bay Road,  Near Lung Wo Tsuen","Shun Lee Tsuen Road,  Outside Lee Hong House,  Shun Lee Estate",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Shun Lee Tsuen Road,  Outside Lee Hong House,  Shun Lee Estate","Shun Lee Tsuen Road,  Outside On Chung House,  Shun On Estate",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Shun Lee Tsuen Road,  Outside On Chung House,  Shun On Estate","Ngau Tau Kok Road,  Outside Block 2,  Yue Man Centre",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Ngau Tau Kok Road,  Outside Block 2,  Yue Man Centre","Hong Ning Road,  Outside Hong Ning Court",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Hong Ning Road,  Outside Hong Ning Court","Hong Ning Road,  Outside Kwun Tong Peace Clinic",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Hong Ning Road,  Outside Kwun Tong Peace Clinic","Hong Ning Road,  Opposite Sau Mau Ping District Police Headquarter And Divisional Police Station",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Hong Ning Road,  Opposite Sau Mau Ping District Police Headquarter And Divisional Police Station","Shun Lee Tsuen Road,  Opposite Carmel Leung Sing Tak School",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Shun Lee Tsuen Road,  Opposite Carmel Leung Sing Tak School","Shun Lee Tsuen Road,  Outside Shun Lee Tsuen Leisure Centre",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Shun Lee Tsuen Road,  Outside Shun Lee Tsuen Leisure Centre","Clear Water Bay Road,  Outside Man King Terrace",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Clear Water Bay Road,  Outside Man King Terrace","Clear Water Bay Road,  Outside Gold Villa",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Clear Water Bay Road,  Outside Gold Villa","Clear Water Bay Road,  Outside Pik Uk Correctional Institute",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Clear Water Bay Road,  Outside Pik Uk Correctional Institute","Clear Water Bay Road,  Outside Las Pinadas",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Clear Water Bay Road,  Outside Las Pinadas","Clear Water Bay Road,  Opposite Tai Po Tsai Tsuen",2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
GMB 104,1,GMB 104-1-NT,NT,"Clear Water Bay Road,  Opposite Tai Po Tsai Tsuen",Hong Kong University of Science and Technology (South Station),2342-1,2342,GMB,104,香港科技大學(南站) - 觀塘(循環線),13-20min,25min,13,20min,20
