x,y,English Name,Type
114.1305303,22.36289474,"Kwai Ming House,  Kwai Hong Court",GMB
114.1222712,22.36126679,"Kwai Luen Road,  Opposite to Kwai Shing West Estate Shopping Arcade",GMB
114.1272229,22.363839,"Kwai Luen Road,  Outside Shing Fu House,  Kwai Shing Estate",GMB
114.1269867,22.36577936,"Kwai Shing Circuit,  Outside Shing Fu House,  KWAI SHING EAST ESTATE",GMB
114.1256321,22.36390439,"Kwai Hau Road,  Outside Kwai Shing Estate",GMB
114.1248232,22.3628402,"Kwai Hau Street Public Light Bus Terminus,  Outside Shing Ka House,  Kwai Shing Estate East",GMB
114.126192,22.36549429,"Kwai Shing Circuit,  Outside H.k.p.f. Kwai Shing Vehicle Pounds",GMB
114.1275572,22.36517688,"Kwai Shing Circuit,  Outside The Methodist Lee Wai Lee College",GMB
114.1274915,22.36406174,"Kwai Luen Road,  Outside Shing Fu House,  Kwai Shing Estate East",GMB
114.1271128,22.36350857,"Kwai Luen Road,  Kwai Shing East Estate Bus Terminus",GMB
114.1223597,22.36126591,"Kwai Luen Road,  Outside Kwai Shing West Estate Shopping Arcade",GMB
114.1249963,22.36101733,"Kwai Shing Circuit,  Opposite South Kwai Shing Jockey Club Polyclinic",GMB
114.13057,22.36312654,Sun Kwai Hing Gardens Block B,GMB
114.1319255,22.36652945,"Kwai Hing Road,  Opposite to Kwai Hing Estate",GMB
114.1320934,22.3676331,"Wo Tong Tsui Street,  Opposite Mai Chung Mansion",GMB
114.1251259,22.36628476,"Shek Tau Street,  Opposite to Fu Wah House,  Tai Wo Hau Estate",GMB
114.1193067,22.36821548,"Sha Tsui Road,  Bonsun Industrial Building",GMB
114.129325,22.36392217,"Kwai Shing Circuit,  Outside Twghs Chen Zao Men College",GMB
114.1271596,22.35677766,"Hing Ning Road,  Opposite Metroplaza",GMB
114.1279394,22.35940529,"Hing Fong Road,  Outside Win Fong Heights",GMB
114.1296636,22.36398543,"Kwai Shing Circuit,  Outside Shing Hei House,  Kwai Shing Estate East",GMB
114.1230686,22.36586024,"Shek Tau Street outside Fu Tai House,  Tai Wo Hau Estate",GMB
114.1274142,22.36818701,Sheung Kok Street outside Kwai Chung Estate,GMB
114.130597,22.36927969,"Wo Tong Tsui Street,  outside Favor Industrial Centre",GMB
114.1287473,22.35768338,"Kwai Foo Road,  Outside Block E,  New Kwai Fong Gardens",GMB
114.1279394,22.35940529,Hing Fong Road outside Che Fong Street,GMB
114.1305544,22.36927049,"Wo Tong Tsui Street,  opposite Favor Industrial Centre",GMB
114.127163,22.36819024,Sheung Kok Street opposite Kwai Chung Estate,GMB
114.1405686,22.3369286,Mei Foo Bus Terminus,GMB
114.140594,22.33864921,Mei Lai Road outside Mei Foo Sun Cheun,GMB
114.1359259,22.34186899,"Lai King Hill Road,  Outside Lai Chi Kok Bay Garden",GMB
114.1336288,22.34012747,"Lai King Hill Road,  Outside Lai King Terrace",GMB
114.1317977,22.34320348,Kwai Chung Hospital,GMB
114.1338926,22.33985147,"Lai King Hill Road,  Opposite Lai King Terrace",GMB
114.1358739,22.34204145,"Lai King Hill Road,  Opposite Lai Chi Kok Bay Garden",GMB
114.1318242,22.34777805,"Lai Chi Ling Road,  Outside Disciplined Services Quarters",GMB
114.128424,22.35228666,"Lai Cho Road,  Opposite H.k.c. Ha Kwai Chung Polyclinic & Special Education Centre",GMB
114.1270725,22.35038202,"Lai King Hill Road,  Opposite Yat King House,  Lai King Estate",GMB
114.1266703,22.34602217,Lai King Hill Road opposite Lai King Station,GMB
114.1303738,22.34393319,"Lai King Hill Road Eastbound,  Near Kwai Chung Hospital Road",GMB
114.1325132,22.34168575,"Lai King Hill Road,  Opposite Princess Margaret Hospital Nurses Training School And Quarters",GMB
114.134922,22.33959449,"Lai King Hill Road,  Opposite Lai Yue House,  Ching Lai Court",GMB
114.1379173,22.34335882,"Lai King Hill Road,  Opposite Happy Villa",GMB
114.1380937,22.34260305,"Lai King Hill Road,  Opposite Wah Lai Estate",GMB
114.1392002,22.34003605,"Mei Lai Road,  Opposite Mei Foo Sun Chuen Phase 5",GMB
114.1406664,22.33845274,"Mei Lai Road,  Near Po Leung Kuk Tong Nai Kun Practical School",GMB
114.1383447,22.34111525,Lai Chi Kok Park Indoor Games Hall,GMB
114.1381473,22.34219455,"Lai King Hill Road,  Outside Wah Lai Estate",GMB
114.1373864,22.34373557,"Lai King Hill Road,  Near Happy Villa",GMB
114.1345807,22.33957915,"Lai King Hill Road,  Outside Lai Yue House,  Ching Lai Court",GMB
114.132835,22.34106667,"Lai King Hill Road,  Outside Princess Margaret Hospital Nurses Training School And Quarters",GMB
114.1296671,22.34424978,"Lai King Hill Road,  Outside Winifred Mary Cheung Morninghope School",GMB
114.126642,22.34685984,"Lai King Hill Road,  Outside On King House,  Lai King Estate",GMB
114.1270261,22.34998872,"Lai King Hill Road,  Outside Yat King House,  Lai King Estate",GMB
114.1271872,22.3511083,"Lai King Hill Road,  Outside Wo King House,  Lai King Estate",GMB
114.1301863,22.35378618,"Lai Yiu Street,  Outside Fu Yiu House,  Lai Yiu Estate",GMB
114.1305568,22.35273303,"Wah Yiu Road,  Opposite Lok Yiu House,  Lai Yiu Estate",GMB
114.1301854,22.35210483,"Wah Yiu Road,  Outside Kwai Chung Methodist College",GMB
114.1317212,22.35144938,Wah Yiu Road and Lai Chi Ling Road Interchange,GMB
114.131275,22.3506787,"Lai Chi Ling Road,  Outside Tsui Yiu Court",GMB
114.1318246,22.34777577,"Lai Chi Ling Road,  Opposite Disciplined Services Quarters",GMB
114.1314328,22.34658246,"Lai Kong Street,  Near Lai Chi Ling Road",GMB
114.1339305,22.34063015,"Princess Magaret Hospital Road,  Outside Block H,  Princess Magaret Hospital",GMB
114.1392002,22.34003605,"Lai Wan Road,  Opposite Lai Chi Kok Park Indoor Games Hall",GMB
114.1277922,22.35243389,"Lai King Hill Road,  Outside Lai King Catholic Secondary School",GMB
114.1239515,22.35797396,"Kwai Fuk Road,  Outside Yee Lin Godown",GMB
114.1222907,22.35862254,"Kwai Fuk Road,  Outside Kingsford Industrial Building Phase 2",GMB
114.1173592,22.36869675,"Ham Tin Street,  Outside Block 3,  Bo Shek Mansion",GMB
114.1223978,22.35858261,"Kwai Fuk Road,  Outside Kwai Shing Swimming Pool",GMB
114.1246569,22.35750833,"Kwai Fuk Road,  Outside Kwai Chung Sports Ground",GMB
114.1258978,22.35617767,"Kwai Fuk Road,  Outside Kwai Tsing Theatre",GMB
114.1275159,22.34785437,"Lai Cho Road,  Opposite Lai Wah House,  Yuet Lai Court",GMB
114.1283727,22.34699502,"Lai Cho Road,  Outside Kai Hang Lau,  Cho Yiu Chuen",GMB
114.1285295,22.3460284,"King Cho Road,  Outside Cho Yiu Chuen Youth Centre",GMB
114.1268824,22.34883945,"Lai King Hill Road,  Opposite Block B,  Yin Lai Court",GMB
114.1281025,22.34695292,"Lai Cho Road,  Outside Kai Him Lau,  Cho Yiu Chuen",GMB
114.12755,22.34755792,"Lai Cho Road,  Outside Lai Wan House,  Yuet Lai Court",GMB
114.1274494,22.34843238,"Lai Cho Road,  Outside Lai Ha House,  Yuet Lai Court",GMB
114.1304524,22.34919586,"Lai Kong Street,  Outside Block 3,  Highland Park",GMB
114.1275458,22.36252366,Kwai Shing Circuit Public Light Bus Terminus,GMB
114.1356649,22.35031896,"Wa Yuen Drive,  Wah Yuen Chuen",GMB
114.1353589,22.349493,"Wah King Hill Road,  Outside Wah Lai Court,  Wah Yuen Chuen",GMB
114.1324021,22.35064948,"Wa Tai Road,  Outside Caltex Petrol Station",GMB
114.1314323,22.34605091,"Lim Cho Street Westbound,  Near Lai Chi Ling Road",GMB
114.1284375,22.34752264,"Lim Cho Street,  Opposite Kai Hang House,  Cho Yiu Chuen",GMB
114.1290856,22.34617764,"Lim Cho Street,  Outside Kai Lim House,  Cho Yiu Chuen",GMB
114.1285295,22.3460284,"King Cho Road,  Cho Yiu Estate Commercial Centre",GMB
114.1295451,22.34430442,"Lai King Hill Road,  Opposite Winifred Mary Cheung Morninghope School",GMB
114.1309729,22.34366482,"Lai King Hill Road Westbound,  Near Kwai Chung Hospital Road",GMB
114.1319008,22.35113729,"Wah Yiu Road,  Opposite Tsui Yiu Court",GMB
114.1342975,22.3507643,"Wah King Hill Road,  Opposite Carmel Alison Lam Foundation Secondary School",GMB
114.1361393,22.34989297,"Wa Yuen Drive,  Outside Wah Chi Court,  Wah Yuen Chuen",GMB
114.1269136,22.34709847,"King Cho Road,  Outside Clothing Industry Training Centre",GMB
114.1244972,22.35749732,"Kwai Fuk Road,  S.megga Industrial Building",GMB
114.1382041,22.35164427,"Wah King Hill Road,  Outside Regency Park Tennis Court",GMB
114.1367441,22.35226078,"Wah King Hill Road,  Outside Wonderland Villas Multi-storey Car Park",GMB
114.1363263,22.35509353,"Wah King Hill Road,  Outside Block 15,  Wonderland Villas",GMB
114.1234822,22.37576225,"Shek On Street,  Outside Shek Lan House,  Shek Tau Kok Estate",GMB
114.1350864,22.38035041,"Wo Yi Hop Road,  Outside Ho Fung College Sponsored By Sik Sik Yuen",GMB
114.1364817,22.37781359,"Chui Shue House,  Lei Muk Shue Estate",GMB
114.1364022,22.37585367,"Wo Yi Hop Road,  Outside Tang Shiu Kin Scout And Guide Centre",GMB
114.1363701,22.3727427,"Wo Yi Hop Road,  Outside North Kwai Chung Jockey Club Public Swimming Pool",GMB
114.1345809,22.37015828,"Cheung Wing Road,  Outside Tung Chun Canning And Soy Limited",GMB
114.1336512,22.36705257,"Kwai Chung Road,  Outside Shing Mei Industrial Building",GMB
114.1326733,22.36437576,"Kwai Chung Road,  Outside Hover Industrial Building",GMB
114.1319396,22.36214524,"Kwai Chung Road,  Outside Fabrico Industrial Building",GMB
114.1305733,22.35833141,"Kwai Chung Road,  Outside Golden Dragon Industrial Building",GMB
114.1285379,22.35653203,"Kwai Yi Road,  Outside Kwai Chung Police Staff Quarters",GMB
114.1237023,22.36015243,"Kwai Shing Circuit,  Outside Lok Sin Tong Ku Chiu Man Secondary School",GMB
114.1258225,22.35772761,"Hing Fong Road,  Opposite Metroplaza",GMB
114.1279394,22.35940529,"Hing Fong Road,  Outside King Po Mansion",GMB
114.132471,22.36716591,No.109-115 Wo Tong Tsui Street,GMB
114.1363889,22.37321559,"Wo Yi Hop Road,  Opposite North Kwai Chung Jockey Club Public Swimming Pool",GMB
114.1364256,22.37603985,"Wo Yi Hop Road,  Opposite Mrs. Wu York Yu Health Centre",GMB
114.135343,22.38037736,"Wo Yi Hop Road,  Opposite Ho Fung College Sponsored By Sik Sik Yuen",GMB
114.129452,22.37973047,Opposite Sam Tung Uk Resite Village Tsz Tong,GMB
114.1272808,22.37875055,Hoi Pa Resite Village,GMB
114.1369762,22.37772834,"Wo Yi Hop Road,  Outside Lei Muk Shue Estate Redevelopment Project",GMB
114.1191615,22.37282794,"Sau Lau Kok Road,  Outside Luk Yeung Galleria",GMB
114.1079621,22.37906988,"Tsuen Wan Centre,  Outside Chengtu House",GMB
114.1095527,22.37824293,"Tsuen King Circuit,  Outside Tsuen King Garden Lok Sin Tong Wan Lap Keung Social Centre For The Elder",GMB
114.1128326,22.37487421,"Castle Peak Road-Tsuen Wan,  Outside C.d.w. Building",GMB
114.1164617,22.374059,"Sai Lau Kok Road,  Opposite Nam Fung Centre",GMB
114.1161853,22.36878407,No.124 Chung On Street,GMB
114.115825,22.37205492,Tai Ho Road No.30,GMB
114.1161688,22.373429,No.287 Castle Peak Road-Tsuen Wan,GMB
114.1125299,22.37488165,No.413 Castle Peak Road-Tsuen Wan,GMB
114.1103705,22.3772717,"Tsuen King Circuit,  Opposite Waylee Industrial Centre",GMB
114.1078748,22.37568707,"Castle Peak Road-Tsuen Wan,  Outside Kam Fung Garden",GMB
114.1161688,22.373429,No.288 Castle Peak Road-Tsuen Wan,GMB
114.1125299,22.37488165,No.414 Castle Peak Road-Tsuen Wan,GMB
114.1087957,22.37548242,"Hi-Tech Industrial Centre,  Castle Peak Road - Tsuen Wan",GMB
114.1067691,22.37570945,"Castle Peak Road-Tsuen Wan,  Outside Tsuen Tak Gardens",GMB
114.1115735,22.36765205,Tsuen Wan West Station,GMB
114.1161688,22.373429,No.291 Castle Peak Road-Tsuen Wan (Lik Sang Plaza),GMB
114.1150453,22.37492077,Sai Lau Kok Road near Lampost W1992,GMB
114.1189507,22.37248926,Tsuen Wan Station Multi-Storey Carpark,GMB
114.1161688,22.373429,No.289 Castle Peak Road-Tsuen Wan,GMB
114.1125299,22.37488165,No.415 Castle Peak Road-Tsuen Wan,GMB
114.1094829,22.37826747,"Tsuen King Circuit,  Opposite Tsuen King Garden Lok Sin Tong Wan Lap Keung Social Centre For The Elde",GMB
114.1106746,22.37640072,"Tsuen King Circuit,  Outside Discovery Park",GMB
114.1172176,22.37105888,No.146 Hoi Pa Street,GMB
114.1111307,22.3726496,"Sha Tsui Road,  Near Heung Shing Street",GMB
114.1097549,22.37338694,No.62 Sha Tsui Road,GMB
114.1077953,22.37460944,No.8-14 Sha Tsui Road,GMB
114.1018088,22.37222299,"Castle Peak Road-Tsuen Wan,  Outside Belvedere Garden Phase III",GMB
114.0614033,22.36756531,"Castle Peak Road-Sham Tseng,  Opposite Rhine Garden",GMB
114.0587425,22.36651427,"Castle Peak Road-Sham Tseng,  Outside Lido Garden",GMB
114.0510977,22.36239896,"Castle Peak Road-Tsing Lung Tau,  Opposite Sea Crest Villa Phase 4",GMB
114.0457896,22.36277106,"Lung Yue Road,  Opposite Royal Sea Crest",GMB
114.0541614,22.36371253,"Castle Peak Road-Tsing Lung Tau,  Outside Sea Crest Villa Phase 3",GMB
114.0589985,22.36699118,"Castle Peak Road-Sham Tseng,  Opposite Lido Garden",GMB
114.0616965,22.36764105,"Castle Peak Road-Sham Tseng,  Outside Rhine Garden",GMB
114.0925483,22.36826162,"Castle Peak Road-Ting Kau,  Outside Golden Villa",GMB
114.1012436,22.3718117,"Castle Peak Road-Tsuen Wan,  Outside Tsuen Wan Government Primary School",GMB
114.1112838,22.37269102,No.125 Sha Tsui Road,GMB
114.0967614,22.37223893,"Po Fung Road,  Outside Yau Kom Tau Village Tsz Tong",GMB
114.0998627,22.37078971,"Castle Peak Road-Tsuen Wan,  Opposite Hong Kong Baptist Convention Primary School",GMB
114.1027519,22.37295636,"Castle Peak Road-Tsuen Wan,  Outside Belvedere Garden Phase I",GMB
114.1169429,22.37258189,Tai Ho Road No.7-17,GMB
114.1083458,22.37414333,"Sha Tsui Road,  Outside Thriving Industrial Centre",GMB
114.0998646,22.37079114,"Castle Peak Road-Tsuen Wan,  Outside Hong Kong Baptist Convention Primary School",GMB
114.1009081,22.37067444,"Lai Shun Road,  Outside Belvedere Garden Phase 3",GMB
114.1164617,22.374059,Tsuen Wan Station (Sai Lau Kok Road) GMB Terminus,GMB
114.1161688,22.373429,"Foo Yu Building,  Castle Peak Road - Tsuen Wan",GMB
114.1057208,22.37486976,"Chai Wan Kok Street Substation,  Castle Peak Road - Tsuen Wan",GMB
114.1018088,22.37222299,"Belvedere Square,  Castle Peak Road - Tsuen Wan",GMB
114.1009081,22.37067444,"Opposite Tsuen Wan West Sports Centre,  Lai Shun Road",GMB
114.0994564,22.3690198,"Opposite Bayview Garden,  Hoi On Road",GMB
114.0976101,22.36838862,"Opposite Greenview Terrace,  Hoi On Road",GMB
114.0931993,22.36822713,"Long Beach Gardens,  Castle Peak Road - Ting Kau",GMB
114.0833065,22.3688159,"Villa Cote D^azur,  Castle Peak Road - Ting Kau",GMB
114.080414,22.37035082,"Ting Kau Villa,  Castle Peak Road - Ting Kau",GMB
114.0778559,22.36914361,"Royal View Hotel,  Castle Peak Road - Ting Kau",GMB
114.0756896,22.36836601,"Lido Beach,  Castle Peak Road - Ting Kau",GMB
114.0696002,22.36430583,"Hoi Mei Beach,  Castle Peak Road - Ting Kau",GMB
114.0630856,22.36706543,"The Garden Bread Plant,  Castle Peak Road - Sham Tseng",GMB
114.0614581,22.36721579,Bellagio,GMB
114.0616965,22.36764105,"Rhine Garden,  Castle Peak Road - Sham Tseng",GMB
114.0632572,22.36704621,"Rhine Terrace,  Castle Peak Road - Sham Tseng",GMB
114.0790917,22.37041699,"Opposite Ting Kau Villa,  Castle Peak Road - Ting Kau",GMB
114.0821047,22.36984098,"Opposite Anton Villa,  Castle Peak Road - Ting Kau",GMB
114.0925483,22.36826162,"Golden Villa,  Castle Peak Road - Ting Kau",GMB
114.0968505,22.3684713,"Greenview Terrace,  Castle Peak Road - Ting Kau",GMB
114.0998627,22.37078971,"Belvedere Garden Phase 2,  Castle Peak Road - Tsuen Wan",GMB
114.1027519,22.37295636,"Belvedere Garden Phase 1,  Castle Peak Road - Tsuen Wan",GMB
114.1067691,22.37570945,"Tsuen Tak Gardens,  Castle Peak Road - Tsuen Wan",GMB
114.1128326,22.37487421,"Discovery Park,  Castle Peak Road - Tsuen Wan",GMB
114.1161688,22.373429,No.290 Castle Peak Road-Tsuen Wan,GMB
114.1125299,22.37488165,No.416 Castle Peak Road-Tsuen Wan,GMB
114.1026966,22.37236875,"Belvedere Garden,  Lai Chi Road",GMB
114.103133,22.37325997,"Castle Peak Road-Tsuen Wan,  The Panorama",GMB
114.1391003,22.34421757,"Castle Peak Road-Kwai Chung,  Opposite Chung Shan Terrace",GMB
114.1447026,22.33749503,"Castle Peak Road-Kwai Chung,  Opposite Lai Chi Kok Hospital",GMB
114.1482574,22.3374655,No.818 Cheung Sha Wan Road,GMB
114.156034,22.33833899,"Cheung Fat Street,  Outside Hang Seng Castle Peak Road Building",GMB
114.1471949,22.33691377,"Cheung Sha Wan Road,  outside Elite Industrial Centre",GMB
114.1403527,22.34231976,"Castle Peak Road-Kwai Chung,  Near Tai Ching Cheung",GMB
114.1390498,22.34413993,"Castle Peak Road-Kwai Chung,  Outside Chung Shan Terrace",GMB
114.1228753,22.36440438,High Prosperity Terrace,GMB
114.1223597,22.36126591,"Kwai Luen Road,  Kwai Shing Estate West Bus Terminus",GMB
114.1152067,22.36830528,No.67 Yeung Uk Road,GMB
114.115361,22.36666319,"Ma Tau Pa Road,  Outside Gunzetal Limited",GMB
114.1138602,22.3657793,"Wing Shun Street,  Near Lamp Post No.fa5224",GMB
114.1134249,22.36423087,"Wing Shun Street,  Outside Waterside Plaza",GMB
114.1141965,22.36286457,Riviera Plaza Bus Terminus,GMB
114.1142852,22.36637275,"Wing Shun Street,  Outside Tsuen Wan Park",GMB
114.1161728,22.36762583,"Yeung Uk Road,  Opposite No.85",GMB
114.1148196,22.36822829,"Yeung Uk Road Westbound,  Near Chung On Street",GMB
114.2627648,22.33028184,"Clear Water Bay Road,  Outside Rose De Cosa",GMB
114.2587836,22.33882357,"Clear Water Bay Road,  near HKUST",GMB
114.2524115,22.3597841,"Hiram^s Highway,  opposite Marina Cove Stage 2",GMB
114.2745163,22.38285168,Wai Man Road PLB Terminus,GMB
114.2591632,22.33715635,"Clear Water Bay Road,  Opposite to Tai Po Tsai Tsuen",GMB
114.2657114,22.31705624,"opposite East Point City,  Block 6",GMB
114.2621372,22.31803089,"Po Shun Road,  Outside Chung Ming Court",GMB
114.2228631,22.31358829,No.398 Kwun Tong Road,GMB
114.2197014,22.31477613,No.368 Kwun Tong Road,GMB
114.2153626,22.31695288,No.320 Kwun Tong Road,GMB
114.2146035,22.32012887,Kwun Tong Road near Sheung Yee Road flyover,GMB
114.2141077,22.32505345,"Kwun Tong Road,  Near Lamp Post No.AB1799",GMB
114.2116614,22.32877228,"Kwun Tong Road,  Near Lamp Post No.CF1683",GMB
114.2006012,22.33855942,No.222 Choi Hung Road,GMB
114.1977964,22.33683595,Tai Yau Street No.31,GMB
114.1973075,22.33479626,"Hong Keung Street,  Opposite Hong King Building",GMB
114.1987097,22.33397089,Prince Edward Road East No.702B,GMB
114.2025571,22.33546764,Rhythm Garden Block 7,GMB
114.2071591,22.33308704,"Prince Edward Road East,  Near Lamp Post No.khm33",GMB
114.2143234,22.32466762,"Kwun Tong Road,  Opposite to Telford Gardens",GMB
114.2145772,22.32209322,"Kwun Tong Road,  Near Lamp Post No.AB1737",GMB
114.2149273,22.31853205,No.275 Kwun Tong Road,GMB
114.2155881,22.3170813,No.315 Kwun Tong Road,GMB
114.2196333,22.31510263,Kwun Tong Road outside Ngau Tau Kok Station,GMB
114.2225739,22.31399933,No.371 Kwun Tong Road,GMB
114.2293927,22.31042066,"Kwun Tong Road,  Near Lamp Post No.AA0643",GMB
114.2309367,22.31048841,"Tseung Kwan O Road,  Outside Kwun Tong Police Station",GMB
114.2618192,22.31818104,"Po Shun Road,  Outside Tseung Kwan O Swimming Pool",GMB
114.2667849,22.31463386,"Ngan O Road,  Outside Yuk Ming Court",GMB
114.2869802,22.28710158,Clear Water Bay Second Beach GMB Stand,GMB
114.2909655,22.29543236,Clear Water Bay Apartments,GMB
114.2913129,22.29589147,"Tai Au Mun Road,  Near Tai Wan Tau Road",GMB
114.2893752,22.29827573,"Clear Water Bay Road,  Near Sheung Sze Wan Road",GMB
114.2851916,22.30413048,"Clear Water Bay Road,  Near Ha Yeung Road",GMB
114.2846542,22.30982459,"Clear Water Bay Road,  Opposite Sheung Yeung",GMB
114.281992,22.31630673,"Clear Water Bay Road,  Near High Junk Peak Country Trail",GMB
114.2771877,22.31527482,"Clear Water Bay Road,  Outside Wat Sum Village",GMB
114.2711634,22.32078927,"Clear Water Bay Road,  Opposite Silverstand Mart",GMB
114.2695432,22.32233838,"Clear Water Bay Road,  Opposite Sussex Lodge",GMB
114.2707335,22.31705685,"Hang Hau Road,  Opposite Tseung Kwan O Hospital",GMB
114.2287451,22.31059979,"Kwun Tong Road,  Outside New City Centre",GMB
114.2241613,22.31004606,Hoi Yuen Raod No. 62,GMB
114.2239078,22.309858,No.54 Hoi Yuen Road,GMB
114.2221851,22.30761756,Kwun Tong Ferry Pier Light Bus Terminus,GMB
114.2257156,22.30814575,No.57 King Yip Street,GMB
114.2707204,22.31706189,"Hang Hau Road,  Outside Tseung Kwan O Hospital",GMB
114.2698024,22.3221197,Clear Water Bay Road No. 328,GMB
114.2720011,22.32024068,"Clear Water Bay Road,  Outside Golden Cove Lookout Phase I",GMB
114.2745059,22.31744939,"Clear Water Bay Road Southbound,  Near Mang Kung Uk Road",GMB
114.2604518,22.30856939,Tseung Kwan O Station Public Transport Interchange,GMB
114.2578231,22.3088718,"Tong Yin Street,  Outside Pkl Wong Wing Shu Primary School",GMB
114.2574307,22.31009865,"Tong Ming Street,  Outside Sheung Ming House,  Sheung Tak Estate",GMB
114.268517,22.3147741,"Chiu Shun Road,  Outside Yuk Ming Court",GMB
114.2685225,22.31462719,"Chiu Shun Road,  outside Tin Ha Wan Village",GMB
114.2625413,22.30791036,Po Yap Road outside Bauhinia Garden,GMB
114.2630813,22.33167472,"TVB City,  Outside Shaw House",GMB
114.2419907,22.33592464,No.75b Clear Water Bay Road,GMB
114.2378556,22.33407067,No.206 Clear Water Bay Road,GMB
114.2305607,22.33450922,"Clear Water Bay Road,  Near Lung Wo Tsuen",GMB
114.2229303,22.31852966,"Hong Ning Road,  Outside Kwun Tong Peace Clinic",GMB
114.2373675,22.33409007,"Clear Water Bay Road,  Outside Man King Terrace",GMB
114.187506,22.31914585,416 Ma Tau Wai Road,GMB
114.1880901,22.32332937,No.65 Ma Tau Chung Road,GMB
114.2555878,22.3212315,Po Hong Road near Mobil Petrol Station,GMB
114.2550495,22.32302937,Po Fung Road opposite Verbena Heights,GMB
114.2561823,22.3270538,Po Lam Road North outside Po Yan House of Po Lam Estate,GMB
114.2558779,22.32356968,"Po Fung Road,  outside STFA Leung Kit Wah Primary School",GMB
114.2551379,22.32207488,Po Hong Road outside Metro City,GMB
114.2563825,22.31929282,"Po Hong Road,  Outside Po Hong Park",GMB
114.1913519,22.32765284,Sung Wong Toi Playground,GMB
114.1896765,22.32604457,"Ma Tau Chung Road,  Outside Sung Wong Toi Playground",GMB
114.1885838,22.32405461,"Ma Tau Chung Road,  Outside Fok On Building",GMB
114.1900254,22.31806197,"Sheung Heung Road,  No.37",GMB
114.1904318,22.31708055,To Kwa Wan Mansion,GMB
114.1885161,22.31505297,World Wide Industrial Building,GMB
114.2518834,22.32641448,"Po Lam Road North,  Po Lam Fire Station",GMB
114.2569936,22.3269789,Po Lam Road North opposite Ming On House of Ying Ming Court,GMB
114.2579962,22.32530989,Po Fung Road outside Yan Ming Court,GMB
114.2558779,22.32356968,Po Fung Road outside Verbena Heights,GMB
114.1874635,22.31473743,232 Ma Tau Wai Road,GMB
114.2559817,22.32059092,"Po Hong Road,  Outside Metro City",GMB
114.1987097,22.33397089,Prince Edward Road East No.702,GMB
114.2079439,22.32205748,Enterprise Square Ground Floor,GMB
114.2593085,22.32462814,"Po Lam Road North,  Outside Yan Ming Court Commercial Complex",GMB
114.254349,22.31828841,"Po Lam Road North,  Opposite Hong Sing Garden Bus Terminus",GMB
114.2231564,22.31682904,"Hong Ning Road,  Opposite Wah Fat Building",GMB
114.2202691,22.31498568,"Ngau Tau Kok Road,  Opposite Block 3,  Lotus Tower",GMB
114.2307662,22.32291069,"Sau Mau Ping Road,  Opposite Sau Yee House,  Sau Mau Ping Estate",GMB
114.2564704,22.31423839,"Haven Of Hope Road,  Outside Haven Of Hope Hospital",GMB
114.2572499,22.32179973,"Mau Yip Road,  Outside Metro City Phase 2",GMB
114.2589475,22.31052177,"Tong Ming Street,  opposite to Sheung Tak Shopping Centre",GMB
114.2517759,22.30597782,Choi Ming Public Transport Interchange,GMB
114.2529838,22.30637927,"Choi Ming Street,  Choi Ming Shopping Centre",GMB
114.2522837,22.30366001,"Chui Ling Road,  outside Ocean Shores",GMB
114.2494395,22.30305419,"Chui Ling Road,  opposite to Shin Ming Estate",GMB
114.2486025,22.30532594,"Chui Ling Road,  outside Qualied College",GMB
114.2492922,22.30733441,"Chui Ling Road,  outside Buddhist Ching Kok Secondary School",GMB
114.2603049,22.31048739,"Tong Chun Street,  outside Chi Lin Buddhist Primary School",GMB
114.2585454,22.30837873,"Tong Tak Street,  opposite to POH 80th Anniversary Tang Ying Hei College",GMB
114.2600731,22.30717799,"Po Yap Road,  outside Tseung Kwan O Station",GMB
114.2624335,22.3079753,"Po Yap Road,  Opposite Bauhinia Garden",GMB
114.2629524,22.31027262,"Po Hong Road,  outside Bevery Garden",GMB
114.260542,22.31316789,"Po Hong Road,  outside Kwong Ming Court",GMB
114.2580235,22.3143678,"Ling Hong Road,  opposite to Haven of Hope Hospital",GMB
114.2657114,22.31705624,"Chung Wa Road,  opposite East Point City,  Block 6",GMB
114.2638539,22.31544477,"Pui Shing Road,  Outside Nam Fung Plaza",GMB
114.2611186,22.31701349,"Po Shun Road,  Opposite to Tseung Kwan O Swimming Pool",GMB
114.2587602,22.31055862,"Tong Ming Street,  outside Sheung Tak Shopping Centre",GMB
114.2603049,22.31048739,"Tong Chun Street,  opposite to Chi Lin Buddhist Primary School",GMB
114.2600134,22.30702765,Po Yap Road opposite to Tseung Kwan O Station,GMB
114.2578231,22.3088718,"Tong Yin Street,  Outside Tseung Kwan O Catholic Primary School",GMB
114.253311,22.30828652,"King Ling Road,  Choi Ming Court Choi Fu House",GMB
114.2519424,22.3065438,"Chui Ling Road,  Kin Ming Estate",GMB
114.2490463,22.30637892,"Chui Ling Road,  Hong Kong Chinese Christian Churches Union Logos Academy",GMB
114.249411,22.30308058,"Chui Ling Road,  outside Shin Ming Estate",GMB
114.2521627,22.303557,"Chui Ling Road,  opposite to Ocean Shores",GMB
114.2672714,22.30731402,"Pung Loi Road,  near Oscar by the Sea Block 5",GMB
114.2646304,22.31612856,"GMB stand at Ming Shing Street,  opposite to East Point City",GMB
114.2690263,22.31760019,"Po Ning Road,  outside Hang Hau (North) Public Transport Interchange",GMB
