"from_station_id","to_station_id","fare_octo_adult","fare_octo_child","fare_octo_elderly","fare_octo_pwd","fare_octo_student","fare_single_adult","fare_single_child","fare_single_elderly"
"450","320",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"450","330",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"450","90",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","100",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","110",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","120",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","130",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","140",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","150",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"450","160",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"450","340",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","350",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","360",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","370",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","380",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","390",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","400",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","425",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","430",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","435",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","445",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","448",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","450",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"450","455",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","460",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","490",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","500",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","468",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","480",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","510",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","520",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","530",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"450","540",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","550",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","560",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","570",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","580",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","590",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"450","600",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","1",7.30,3.60,2.00,2.00,3.60,7.50,4.00,4.00
"455","10",7.30,3.60,2.00,2.00,3.60,7.50,4.00,4.00
"455","15",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"455","20",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"455","30",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"455","240",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"455","250",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"455","260",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"455","265",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"455","920",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"455","40",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"455","50",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"455","60",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"455","70",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"455","75",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"455","80",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"455","170",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"455","180",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"455","190",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"455","200",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"455","212",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"455","220",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"455","230",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"455","270",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"455","275",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"455","280",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"455","295",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"455","300",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"455","310",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"455","320",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"455","330",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"455","90",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","100",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","110",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","120",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","130",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","140",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"455","150",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"455","160",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"455","340",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","350",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","360",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","370",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","380",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","390",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","400",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","425",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","430",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","435",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","445",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","448",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","450",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","455",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"455","460",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","490",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","500",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","468",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","480",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","510",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","520",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","530",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","540",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","550",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"455","560",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","570",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","580",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","590",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"455","600",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","1",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"460","10",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"460","15",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"460","20",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"460","30",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"460","240",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"460","250",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"460","260",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"460","265",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"460","920",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"460","40",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"460","50",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"460","60",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"460","70",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"460","75",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"460","80",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"460","170",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"460","180",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"460","190",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"460","200",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"460","212",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"460","220",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"460","230",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"460","270",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"460","275",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"460","280",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"460","295",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"460","300",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"460","310",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"460","320",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"460","330",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"460","90",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","100",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","110",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","120",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","130",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","140",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","150",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"460","160",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"460","340",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","350",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","360",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","370",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","380",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","390",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","400",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","425",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","430",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","435",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","445",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","448",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","450",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","455",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","460",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"460","490",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","500",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","468",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","480",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","510",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","520",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","530",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","540",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","550",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"460","560",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","570",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","580",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","590",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"460","600",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","1",7.30,3.60,2.00,2.00,3.60,7.50,4.00,4.00
"490","10",7.30,3.60,2.00,2.00,3.60,7.50,4.00,4.00
"490","15",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"490","20",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"490","30",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"490","240",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"490","250",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"490","260",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"490","265",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"490","920",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"490","40",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"490","50",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"490","60",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"490","70",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"490","75",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"490","80",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"490","170",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"490","180",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"490","190",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"490","200",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"490","212",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"490","220",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"490","230",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"490","270",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"490","275",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"490","280",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"490","295",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"490","300",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"490","310",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"490","320",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"490","330",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"490","90",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","100",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","110",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","120",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","130",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","140",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"490","150",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"490","160",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"490","340",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","350",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","360",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","370",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","380",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","390",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","400",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","425",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","430",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","435",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","445",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","448",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","450",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","455",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","460",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","490",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"490","500",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","468",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","480",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","510",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","520",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","530",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","540",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","550",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"490","560",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","570",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","580",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","590",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"490","600",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","1",7.30,3.60,2.00,2.00,3.60,7.50,4.00,4.00
"500","10",7.30,3.60,2.00,2.00,3.60,7.50,4.00,4.00
"500","15",7.30,3.60,2.00,2.00,3.60,7.50,4.00,4.00
"500","20",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"500","30",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"500","240",7.30,3.60,2.00,2.00,3.60,7.50,4.00,4.00
"500","250",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"500","260",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"500","265",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"500","920",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"500","40",7.00,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"500","50",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"500","60",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"500","70",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"500","75",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"500","80",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"500","170",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"500","180",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"500","190",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"500","200",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"500","212",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"500","220",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"500","230",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"500","270",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"500","275",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"500","280",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"500","295",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"500","300",6.20,3.10,2.00,2.00,3.10,6.50,3.50,3.50
"500","310",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"500","320",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"500","330",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"500","90",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","100",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","110",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","120",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","130",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"500","140",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"500","150",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"500","160",6.20,3.10,2.00,2.00,3.10,5.50,2.50,2.50
"500","340",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","350",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","360",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","370",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","380",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","390",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","400",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","425",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","430",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","435",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","445",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","448",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","450",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","455",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","460",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","490",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","500",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"500","468",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","480",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","510",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","520",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","530",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","540",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","550",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"500","560",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","570",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","580",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","590",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"500","600",5.80,2.80,2.00,2.00,2.80,5.50,2.50,2.50
"468","1",7.30,3.60,2.00,2.00,3.60,7.50,4.00,4.00
"468","10",7.30,3.60,2.00,2.00,3.60,7.50,4.00,4.00
"468","15",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","20",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","30",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","240",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","250",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","260",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","265",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","920",7.00,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","40",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","50",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","60",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","70",5.80,2.80,2.00,2.00,2.80,7.50,4.00,4.00
"468","75",5.80,2.80,2.00,2.00,2.80,7.50,4.00,4.00
"468","80",5.10,2.40,2.00,2.00,2.40,7.50,4.00,4.00
"468","170",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","180",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","190",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","200",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","212",5.80,2.80,2.00,2.00,2.80,7.50,4.00,4.00
"468","220",5.80,2.80,2.00,2.00,2.80,7.50,4.00,4.00
"468","230",5.80,2.80,2.00,2.00,2.80,7.50,4.00,4.00
"468","270",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","275",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","280",6.20,3.10,2.00,2.00,3.10,7.50,4.00,4.00
"468","295",5.80,2.80,2.00,2.00,2.80,7.50,4.00,4.00
"468","300",5.80,2.80,2.00,2.00,2.80,7.50,4.00,4.00
"468","310",5.80,2.80,2.00,2.00,2.80,7.50,4.00,4.00
"468","320",5.80,2.80,2.00,2.00,2.80,7.50,4.00,4.00
"468","330",5.10,2.40,2.00,2.00,2.40,7.50,4.00,4.00
"468","90",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"468","100",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"468","110",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"468","120",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"468","130",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"468","140",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"468","150",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"468","160",5.80,2.80,2.00,2.00,2.80,6.50,3.50,3.50
"468","340",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"468","350",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"468","360",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"468","370",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"468","380",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","390",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","400",5.10,2.40,2.00,2.00,2.40,5.50,2.50,2.50
"468","425",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","430",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","435",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","445",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","448",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","450",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","455",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","460",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","490",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","500",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","468",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"468","480",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","510",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","520",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","530",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","540",5.00,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","550",4.80,2.10,2.00,2.00,2.10,5.50,2.50,2.50
"468","560",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
"468","570",5.10,2.40,2.00,2.00,2.40,6.50,3.50,3.50
